Index,site_id,creek_name,unit,date,day_temp_c
18,MRA1,Mill Race,C,8/31/2018,17.9546875
18,MRA1,Mill Race,C,9/1/2018,17.351354166666667
18,MRA1,Mill Race,C,9/2/2018,17.230729166666666
18,MRA1,Mill Race,C,9/3/2018,17.4809375
19,MRA1,Mill Race,C,9/4/2018,16.96291666666667
19,MRA1,Mill Race,C,9/5/2018,17.324375
19,MRA1,Mill Race,C,9/6/2018,17.362395833333334
19,MRA1,Mill Race,C,9/7/2018,16.763541666666665
19,MRA1,Mill Race,C,9/8/2018,16.901875
19,MRA1,Mill Race,C,9/9/2018,16.782916666666665
19,MRA1,Mill Race,C,9/10/2018,16.5025
20,MRA1,Mill Race,C,9/11/2018,15.931041666666667
20,MRA1,Mill Race,C,9/12/2018,14.9596875
20,MRA1,Mill Race,C,9/13/2018,14.388854166666667
20,MRA1,Mill Race,C,9/14/2018,14.403958333333334
20,MRA1,Mill Race,C,9/15/2018,14.253125
20,MRA1,Mill Race,C,9/16/2018,14.152708333333333
20,MRA1,Mill Race,C,9/17/2018,13.780729166666667
21,MRA1,Mill Race,C,9/18/2018,13.917291666666667
21,MRA1,Mill Race,C,9/19/2018,14.268958333333334
21,MRA1,Mill Race,C,9/20/2018,14.764895833333334
21,MRA1,Mill Race,C,9/21/2018,14.711666666666666
21,MRA1,Mill Race,C,9/22/2018,15.556979166666666
21,MRA1,Mill Race,C,9/23/2018,14.895416666666666
21,MRA1,Mill Race,C,9/24/2018,14.00375
22,MRA1,Mill Race,C,9/25/2018,14.223229166666666
22,MRA1,Mill Race,C,9/26/2018,14.899583333333334
22,MRA1,Mill Race,C,9/27/2018,15.49
22,MRA1,Mill Race,C,9/28/2018,15.9425
22,MRA1,Mill Race,C,9/29/2018,15.2921875
22,MRA1,Mill Race,C,9/30/2018,14.978333333333333
22,MRA1,Mill Race,C,10/1/2018,15.625208333333333
23,MRA1,Mill Race,C,5/1/2019,14.277640449438202
23,MRA1,Mill Race,C,5/2/2019,13.468958333333333
23,MRA1,Mill Race,C,5/3/2019,13.543229166666666
23,MRA1,Mill Race,C,5/4/2019,14.7415625
23,MRA1,Mill Race,C,5/5/2019,15.8009375
23,MRA1,Mill Race,C,5/6/2019,16.133333333333333
23,MRA1,Mill Race,C,5/7/2019,16.6603125
24,MRA1,Mill Race,C,5/8/2019,16.411666666666665
24,MRA1,Mill Race,C,5/9/2019,17.154166666666665
24,MRA1,Mill Race,C,5/10/2019,17.687395833333333
24,MRA1,Mill Race,C,5/11/2019,17.765
24,MRA1,Mill Race,C,5/12/2019,17.155833333333334
24,MRA1,Mill Race,C,5/13/2019,15.828229166666667
24,MRA1,Mill Race,C,5/14/2019,14.6284375
25,MRA1,Mill Race,C,5/15/2019,13.474583333333333
25,MRA1,Mill Race,C,5/16/2019,13.062395833333333
25,MRA1,Mill Race,C,5/17/2019,12.802395833333334
25,MRA1,Mill Race,C,5/18/2019,13.582916666666666
25,MRA1,Mill Race,C,5/19/2019,13.8471875
25,MRA1,Mill Race,C,5/20/2019,13.600520833333333
25,MRA1,Mill Race,C,5/21/2019,14.061979166666667
26,MRA1,Mill Race,C,5/22/2019,14.870833333333334
26,MRA1,Mill Race,C,5/23/2019,15.797395833333333
26,MRA1,Mill Race,C,5/24/2019,15.35625
26,MRA1,Mill Race,C,5/25/2019,13.688958333333334
26,MRA1,Mill Race,C,5/26/2019,13.143541666666666
26,MRA1,Mill Race,C,5/27/2019,14.775520833333333
26,MRA1,Mill Race,C,5/28/2019,14.658229166666667
27,MRA1,Mill Race,C,5/29/2019,15.267291666666667
27,MRA1,Mill Race,C,5/30/2019,16.8209375
27,MRA1,Mill Race,C,5/31/2019,18.2240625
27,MRA1,Mill Race,C,6/1/2019,18.9721875
27,MRA1,Mill Race,C,6/2/2019,19.308125
27,MRA1,Mill Race,C,6/3/2019,18.831145833333334
27,MRA1,Mill Race,C,6/4/2019,18.345
28,MRA1,Mill Race,C,6/5/2019,17.733125
28,MRA1,Mill Race,C,6/6/2019,16.139791666666667
28,MRA1,Mill Race,C,6/7/2019,15.494791666666666
28,MRA1,Mill Race,C,6/8/2019,15.1203125
28,MRA1,Mill Race,C,6/9/2019,16.241666666666667
28,MRA1,Mill Race,C,6/10/2019,18.283958333333334
28,MRA1,Mill Race,C,6/11/2019,20.3815625
29,MRA1,Mill Race,C,6/12/2019,22.474375
29,MRA1,Mill Race,C,6/13/2019,22.8165625
29,MRA1,Mill Race,C,6/14/2019,20.741458333333334
29,MRA1,Mill Race,C,6/15/2019,19.983854166666667
29,MRA1,Mill Race,C,6/16/2019,20.1771875
29,MRA1,Mill Race,C,6/17/2019,20.438125
29,MRA1,Mill Race,C,6/18/2019,20.325520833333332
30,MRA1,Mill Race,C,6/19/2019,18.826666666666668
30,MRA1,Mill Race,C,6/20/2019,17.542708333333334
30,MRA1,Mill Race,C,6/21/2019,17.170833333333334
30,MRA1,Mill Race,C,6/22/2019,17.408333333333335
30,MRA1,Mill Race,C,6/23/2019,17.928541666666668
30,MRA1,Mill Race,C,6/24/2019,18.1059375
30,MRA1,Mill Race,C,6/25/2019,18.465
31,MRA1,Mill Race,C,6/26/2019,18.351145833333334
31,MRA1,Mill Race,C,6/27/2019,16.989166666666666
31,MRA1,Mill Race,C,6/28/2019,16.2453125
31,MRA1,Mill Race,C,6/29/2019,17.974895833333335
31,MRA1,Mill Race,C,6/30/2019,19.249479166666667
31,MRA1,Mill Race,C,7/1/2019,19.642291666666665
31,MRA1,Mill Race,C,7/2/2019,18.318125
32,MRA1,Mill Race,C,7/3/2019,17.478020833333332
32,MRA1,Mill Race,C,7/4/2019,18.829479166666665
32,MRA1,Mill Race,C,7/5/2019,19.294791666666665
32,MRA1,Mill Race,C,7/6/2019,18.403229166666666
32,MRA1,Mill Race,C,7/7/2019,18.349270833333332
32,MRA1,Mill Race,C,7/8/2019,19.476458333333333
32,MRA1,Mill Race,C,7/9/2019,19.58625
33,MRA1,Mill Race,C,7/10/2019,18.586770833333333
33,MRA1,Mill Race,C,7/11/2019,19.233854166666667
33,MRA1,Mill Race,C,7/12/2019,20.505104166666666
33,MRA1,Mill Race,C,7/13/2019,21.120520833333334
33,MRA1,Mill Race,C,7/14/2019,21.2959375
33,MRA1,Mill Race,C,7/15/2019,20.891041666666666
33,MRA1,Mill Race,C,7/16/2019,20.480208333333334
34,MRA1,Mill Race,C,7/17/2019,19.8421875
34,MRA1,Mill Race,C,7/18/2019,19.7003125
34,MRA1,Mill Race,C,7/19/2019,19.210833333333333
34,MRA1,Mill Race,C,7/20/2019,19.586875
34,MRA1,Mill Race,C,7/21/2019,20.805416666666666
34,MRA1,Mill Race,C,7/22/2019,21.065833333333334
34,MRA1,Mill Race,C,7/23/2019,20.684583333333332
35,MRA1,Mill Race,C,7/24/2019,20.0796875
35,MRA1,Mill Race,C,7/25/2019,20.57625
35,MRA1,Mill Race,C,7/26/2019,21.571354166666666
35,MRA1,Mill Race,C,7/27/2019,21.372708333333332
35,MRA1,Mill Race,C,7/28/2019,20.8353125
35,MRA1,Mill Race,C,7/29/2019,20.928958333333334
35,MRA1,Mill Race,C,7/30/2019,20.432291666666668
36,MRA1,Mill Race,C,7/31/2019,20.432395833333334
36,MRA1,Mill Race,C,8/1/2019,20.991666666666667
36,MRA1,Mill Race,C,8/2/2019,20.842604166666668
36,MRA1,Mill Race,C,8/3/2019,21.3509375
36,MRA1,Mill Race,C,8/4/2019,21.848541666666666
36,MRA1,Mill Race,C,8/5/2019,21.694166666666668
36,MRA1,Mill Race,C,8/6/2019,21.556770833333335
37,MRA1,Mill Race,C,8/7/2019,20.585
37,MRA1,Mill Race,C,8/8/2019,19.262916666666666
37,MRA1,Mill Race,C,8/9/2019,18.815833333333334
37,MRA1,Mill Race,C,8/10/2019,18.703541666666666
37,MRA1,Mill Race,C,8/11/2019,18.3359375
37,MRA1,Mill Race,C,8/12/2019,18.868020833333333
37,MRA1,Mill Race,C,8/13/2019,19.671354166666667
38,MRA1,Mill Race,C,8/14/2019,20.567395833333332
38,MRA1,Mill Race,C,8/15/2019,20.821875
38,MRA1,Mill Race,C,8/16/2019,20.380625
38,MRA1,Mill Race,C,8/17/2019,19.4259375
38,MRA1,Mill Race,C,8/18/2019,19.100520833333334
38,MRA1,Mill Race,C,8/19/2019,19.444791666666667
38,MRA1,Mill Race,C,8/20/2019,19.624479166666667
39,MRA1,Mill Race,C,8/21/2019,18.663541666666667
39,MRA1,Mill Race,C,8/22/2019,18.123854166666668
39,MRA1,Mill Race,C,8/23/2019,18.298854166666665
39,MRA1,Mill Race,C,8/24/2019,18.959583333333335
39,MRA1,Mill Race,C,8/25/2019,19.161354166666666
39,MRA1,Mill Race,C,8/26/2019,19.028125
39,MRA1,Mill Race,C,8/27/2019,19.392916666666668
40,MRA1,Mill Race,C,8/28/2019,20.140416666666667
40,MRA1,Mill Race,C,8/29/2019,20.223333333333333
40,MRA1,Mill Race,C,8/30/2019,19.793229166666666
40,MRA1,Mill Race,C,8/31/2019,19.229479166666668
40,MRA1,Mill Race,C,9/1/2019,19.711770833333333
40,MRA1,Mill Race,C,9/2/2019,19.514166666666668
40,MRA1,Mill Race,C,9/3/2019,18.8196875
41,MRA1,Mill Race,C,9/4/2019,18.275520833333335
41,MRA1,Mill Race,C,9/5/2019,18.436041666666668
41,MRA1,Mill Race,C,9/6/2019,18.997604166666665
41,MRA1,Mill Race,C,9/7/2019,18.033125
41,MRA1,Mill Race,C,9/8/2019,16.561770833333334
41,MRA1,Mill Race,C,9/9/2019,15.85875
41,MRA1,Mill Race,C,9/10/2019,15.571666666666667
42,MRA1,Mill Race,C,9/11/2019,16.283958333333334
42,MRA1,Mill Race,C,9/12/2019,16.2771875
42,MRA1,Mill Race,C,9/13/2019,17.105
42,MRA1,Mill Race,C,9/14/2019,17.042291666666667
42,MRA1,Mill Race,C,9/15/2019,16.205833333333334
42,MRA1,Mill Race,C,9/16/2019,15.346979166666667
42,MRA1,Mill Race,C,9/17/2019,15.274166666666666
43,MRA1,Mill Race,C,9/18/2019,15.528854166666667
43,MRA1,Mill Race,C,9/19/2019,15.334166666666667
43,MRA1,Mill Race,C,9/20/2019,15.647291666666666
43,MRA1,Mill Race,C,9/21/2019,15.848854166666667
43,MRA1,Mill Race,C,9/22/2019,15.6175
43,MRA1,Mill Race,C,9/23/2019,15.161145833333332
43,MRA1,Mill Race,C,9/24/2019,16.29083333333333
44,MRA1,Mill Race,C,9/25/2019,16.041458333333335
44,MRA1,Mill Race,C,9/26/2019,15.466458333333334
44,MRA1,Mill Race,C,9/27/2019,14.48
44,MRA1,Mill Race,C,9/28/2019,13.663854166666667
44,MRA1,Mill Race,C,9/29/2019,12.3275
44,MRA1,Mill Race,C,9/30/2019,11.478333333333333
44,MRA1,Mill Race,C,10/1/2019,11.255520833333334
45,MRA1,Mill Race,C,10/2/2019,11.063229166666666
45,MRA1,Mill Race,C,10/3/2019,11.653125
45,MRA1,Mill Race,C,10/4/2019,12.210833333333333
45,MRA1,Mill Race,C,10/5/2019,12.2828125
45,MRA1,Mill Race,C,10/6/2019,12.394895833333333
45,MRA1,Mill Race,C,10/7/2019,12.588333333333333
45,MRA1,Mill Race,C,10/8/2019,13.4225
46,MRA1,Mill Race,C,10/9/2019,11.6509375
46,MRA1,Mill Race,C,10/10/2019,10.1925
46,MRA1,Mill Race,C,10/11/2019,9.453333333333333
46,MRA1,Mill Race,C,5/1/2022,13.56378125
46,MRA1,Mill Race,C,5/2/2022,12.656510416666666
46,MRA1,Mill Race,C,5/3/2022,12.303270833333332
46,MRA1,Mill Race,C,5/4/2022,13.57640625
47,MRA1,Mill Race,C,5/5/2022,12.946760416666667
47,MRA1,Mill Race,C,5/6/2022,12.4388125
47,MRA1,Mill Race,C,5/7/2022,12.200260416666667
47,MRA1,Mill Race,C,5/8/2022,11.272802083333334
47,MRA1,Mill Race,C,5/9/2022,11.009791666666667
47,MRA1,Mill Race,C,5/10/2022,12.10296875
47,MRA1,Mill Race,C,5/11/2022,12.351750000000001
48,MRA1,Mill Race,C,5/12/2022,11.829916666666666
48,MRA1,Mill Race,C,5/13/2022,10.65096875
48,MRA1,Mill Race,C,5/14/2022,12.627083333333333
48,MRA1,Mill Race,C,5/15/2022,14.119854166666666
48,MRA1,Mill Race,C,5/16/2022,13.931395833333333
48,MRA1,Mill Race,C,5/17/2022,13.770958333333333
48,MRA1,Mill Race,C,5/18/2022,13.652708333333333
49,MRA1,Mill Race,C,5/19/2022,13.122541666666667
49,MRA1,Mill Race,C,5/20/2022,12.970364583333334
49,MRA1,Mill Race,C,5/21/2022,14.014520833333334
49,MRA1,Mill Race,C,5/22/2022,15.499479166666667
49,MRA1,Mill Race,C,5/23/2022,16.644489583333332
49,MRA1,Mill Race,C,5/24/2022,16.17559375
49,MRA1,Mill Race,C,5/25/2022,16.851072916666666
50,MRA1,Mill Race,C,5/26/2022,17.252239583333335
50,MRA1,Mill Race,C,5/27/2022,16.28003125
50,MRA1,Mill Race,C,5/28/2022,14.871802083333334
50,MRA1,Mill Race,C,5/29/2022,14.3366875
50,MRA1,Mill Race,C,5/30/2022,14.351166666666666
50,MRA1,Mill Race,C,5/31/2022,15.995010416666666
50,MRA1,Mill Race,C,6/1/2022,17.442833333333333
51,MRA1,Mill Race,C,6/2/2022,17.699229166666665
51,MRA1,Mill Race,C,6/3/2022,17.19178125
51,MRA1,Mill Race,C,6/4/2022,16.021708333333333
51,MRA1,Mill Race,C,6/5/2022,16.386760416666668
51,MRA1,Mill Race,C,6/6/2022,16.04790625
51,MRA1,Mill Race,C,6/7/2022,15.61253125
51,MRA1,Mill Race,C,6/8/2022,16.459260416666666
52,MRA1,Mill Race,C,6/9/2022,16.45121875
52,MRA1,Mill Race,C,6/10/2022,16.606333333333332
52,MRA1,Mill Race,C,6/11/2022,15.8181875
52,MRA1,Mill Race,C,6/12/2022,14.4609375
52,MRA1,Mill Race,C,6/13/2022,13.378572916666666
52,MRA1,Mill Race,C,6/14/2022,14.04015625
52,MRA1,Mill Race,C,6/15/2022,14.706333333333333
53,MRA1,Mill Race,C,6/16/2022,15.220760416666666
53,MRA1,Mill Race,C,6/17/2022,15.024333333333333
53,MRA1,Mill Race,C,6/18/2022,14.57353125
53,MRA1,Mill Race,C,6/19/2022,14.913947916666666
53,MRA1,Mill Race,C,6/20/2022,15.749520833333333
53,MRA1,Mill Race,C,6/21/2022,17.74577083333333
53,MRA1,Mill Race,C,6/22/2022,19.39790625
54,MRA1,Mill Race,C,6/23/2022,18.790479166666668
54,MRA1,Mill Race,C,6/24/2022,18.591354166666665
54,MRA1,Mill Race,C,6/25/2022,19.687510416666665
54,MRA1,Mill Race,C,6/26/2022,21.197802083333332
54,MRA1,Mill Race,C,6/27/2022,21.976916666666668
54,MRA1,Mill Race,C,6/28/2022,20.050822916666668
54,MRA1,Mill Race,C,6/29/2022,19.5085625
55,MRA1,Mill Race,C,6/30/2022,19.917239583333334
55,MRA1,Mill Race,C,7/1/2022,20.563802083333332
55,MRA1,Mill Race,C,7/2/2022,19.233604166666666
55,MRA1,Mill Race,C,7/3/2022,18.781697916666666
55,MRA1,Mill Race,C,7/4/2022,19.594333333333335
55,MRA1,Mill Race,C,7/5/2022,19.26190625
55,MRA1,Mill Race,C,7/6/2022,19.17146875
56,MRA1,Mill Race,C,7/7/2022,19.479166666666668
56,MRA1,Mill Race,C,7/8/2022,20.122541666666667
56,MRA1,Mill Race,C,7/9/2022,20.971927083333334
56,MRA1,Mill Race,C,7/10/2022,20.888083333333334
56,MRA1,Mill Race,C,7/11/2022,21.778270833333334
56,MRA1,Mill Race,C,7/12/2022,23.1044375
56,MRA1,Mill Race,C,7/13/2022,21.98303125
57,MRA1,Mill Race,C,7/14/2022,21.475510416666665
57,MRA1,Mill Race,C,7/15/2022,20.622822916666667
57,MRA1,Mill Race,C,7/16/2022,20.322010416666668
57,MRA1,Mill Race,C,7/17/2022,19.590072916666667
57,MRA1,Mill Race,C,7/18/2022,19.62728125
57,MRA1,Mill Race,C,7/19/2022,20.675854166666667
57,MRA1,Mill Race,C,7/20/2022,22.07296875
58,MRA1,Mill Race,C,7/21/2022,22.1751875
58,MRA1,Mill Race,C,7/22/2022,20.988010416666665
58,MRA1,Mill Race,C,7/23/2022,20.391635416666666
58,MRA1,Mill Race,C,7/24/2022,20.849510416666668
58,MRA1,Mill Race,C,7/25/2022,22.346666666666668
58,MRA1,Mill Race,C,7/26/2022,23.513916666666667
58,MRA1,Mill Race,C,7/27/2022,23.563822916666666
59,MRA1,Mill Race,C,7/28/2022,23.809885416666667
59,MRA1,Mill Race,C,7/29/2022,24.557989583333335
59,MRA1,Mill Race,C,7/30/2022,25.162947916666667
59,MRA1,Mill Race,C,7/31/2022,24.567104166666667
59,MRA1,Mill Race,C,8/1/2022,23.128614583333334
59,MRA1,Mill Race,C,8/2/2022,22.679114583333334
59,MRA1,Mill Race,C,8/3/2022,22.441489583333333
60,MRA1,Mill Race,C,8/4/2022,21.203239583333332
60,MRA1,Mill Race,C,8/5/2022,20.66209375
60,MRA1,Mill Race,C,8/6/2022,21.160135416666666
60,MRA1,Mill Race,C,8/7/2022,21.9761875
60,MRA1,Mill Race,C,8/8/2022,21.4646875
60,MRA1,Mill Race,C,8/9/2022,21.0019375
60,MRA1,Mill Race,C,8/10/2022,20.579833333333333
61,MRA1,Mill Race,C,8/11/2022,20.3051875
61,MRA1,Mill Race,C,8/12/2022,20.3211875
61,MRA1,Mill Race,C,8/13/2022,20.221489583333334
61,MRA1,Mill Race,C,8/14/2022,20.57178125
61,MRA1,Mill Race,C,8/15/2022,20.955145833333333
61,MRA1,Mill Race,C,8/16/2022,21.213541666666668
61,MRA1,Mill Race,C,8/17/2022,21.724260416666667
62,MRA1,Mill Race,C,8/18/2022,22.29603125
62,MRA1,Mill Race,C,8/19/2022,21.563864583333334
62,MRA1,Mill Race,C,8/20/2022,20.810635416666667
62,MRA1,Mill Race,C,8/21/2022,20.626041666666666
62,MRA1,Mill Race,C,8/22/2022,20.96736458333333
62,MRA1,Mill Race,C,8/23/2022,21.358927083333334
62,MRA1,Mill Race,C,8/24/2022,21.525260416666665
63,MRA1,Mill Race,C,8/25/2022,22.029604166666665
63,MRA1,Mill Race,C,8/26/2022,21.768614583333335
63,MRA1,Mill Race,C,8/27/2022,20.4081875
63,MRA1,Mill Race,C,8/28/2022,18.85059375
63,MRA1,Mill Race,C,8/29/2022,19.519854166666665
63,MRA1,Mill Race,C,8/30/2022,20.717697916666665
63,MRA1,Mill Race,C,8/31/2022,21.192791666666665
64,MRA1,Mill Race,C,9/1/2022,20.505
64,MRA1,Mill Race,C,9/2/2022,20.268979166666668
64,MRA1,Mill Race,C,9/3/2022,19.743614583333333
64,MRA1,Mill Race,C,9/4/2022,19.43159375
64,MRA1,Mill Race,C,9/5/2022,19.019229166666666
64,MRA1,Mill Race,C,9/6/2022,18.55575
64,MRA1,Mill Race,C,9/7/2022,18.736479166666665
65,MRA1,Mill Race,C,9/8/2022,17.613104166666666
65,MRA1,Mill Race,C,9/9/2022,17.239260416666667
65,MRA1,Mill Race,C,9/10/2022,17.954635416666665
65,MRA1,Mill Race,C,9/11/2022,18.184197916666665
65,MRA1,Mill Race,C,9/12/2022,17.750364583333333
65,MRA1,Mill Race,C,9/13/2022,17.378729166666666
65,MRA1,Mill Race,C,9/14/2022,17.01575
66,MRA1,Mill Race,C,9/15/2022,17.108760416666666
66,MRA1,Mill Race,C,9/16/2022,16.86659375
66,MRA1,Mill Race,C,9/17/2022,16.14084375
66,MRA1,Mill Race,C,9/18/2022,16.121989583333335
66,MRA1,Mill Race,C,9/19/2022,16.128197916666668
66,MRA1,Mill Race,C,9/20/2022,16.4510625
66,MRA1,Mill Race,C,9/21/2022,16.64290625
67,MRA1,Mill Race,C,9/22/2022,16.483229166666668
67,MRA1,Mill Race,C,9/23/2022,15.520697916666666
67,MRA1,Mill Race,C,9/24/2022,15.6175625
67,MRA1,Mill Race,C,9/25/2022,16.231197916666666
67,MRA1,Mill Race,C,9/26/2022,16.544375
67,MRA1,Mill Race,C,9/27/2022,16.744385416666667
67,MRA1,Mill Race,C,9/28/2022,16.25288541666667
68,MRA1,Mill Race,C,9/29/2022,15.877072916666666
68,MRA1,Mill Race,C,9/30/2022,15.138229166666667
68,MRA1,Mill Race,C,10/1/2022,15.326229166666668
68,MRA1,Mill Race,C,10/2/2022,16.421114583333335
68,MRA1,Mill Race,C,10/3/2022,16.13953125
68,MRA1,Mill Race,C,10/4/2022,15.591236842105262
1,MRA10,Mill Race,C,5/1/2018,11.371041666666667
1,MRA10,Mill Race,C,5/2/2018,12.059375
1,MRA10,Mill Race,C,5/3/2018,14.0496875
1,MRA10,Mill Race,C,5/4/2018,14.297083333333333
1,MRA10,Mill Race,C,5/5/2018,14.350208333333333
1,MRA10,Mill Race,C,5/6/2018,15.539895833333333
1,MRA10,Mill Race,C,5/7/2018,15.339166666666667
2,MRA10,Mill Race,C,5/8/2018,15.691354166666667
2,MRA10,Mill Race,C,5/9/2018,15.4903125
2,MRA10,Mill Race,C,5/10/2018,14.8259375
2,MRA10,Mill Race,C,5/11/2018,13.773333333333333
2,MRA10,Mill Race,C,5/12/2018,14.693333333333333
2,MRA10,Mill Race,C,5/13/2018,16.419375
2,MRA10,Mill Race,C,5/14/2018,17.661875
3,MRA10,Mill Race,C,5/15/2018,17.073854166666667
3,MRA10,Mill Race,C,5/16/2018,15.741770833333334
3,MRA10,Mill Race,C,5/17/2018,14.809791666666667
3,MRA10,Mill Race,C,5/18/2018,14.467916666666667
3,MRA10,Mill Race,C,5/19/2018,14.685
3,MRA10,Mill Race,C,5/20/2018,14.715833333333334
3,MRA10,Mill Race,C,5/21/2018,15.3359375
4,MRA10,Mill Race,C,5/22/2018,17.00375
4,MRA10,Mill Race,C,5/23/2018,18.260833333333334
4,MRA10,Mill Race,C,5/24/2018,17.885833333333334
4,MRA10,Mill Race,C,5/25/2018,17.1984375
4,MRA10,Mill Race,C,5/26/2018,15.3096875
4,MRA10,Mill Race,C,5/27/2018,15.618958333333333
4,MRA10,Mill Race,C,5/28/2018,16.919375
5,MRA10,Mill Race,C,5/29/2018,16.434166666666666
5,MRA10,Mill Race,C,5/30/2018,14.633541666666666
5,MRA10,Mill Race,C,5/31/2018,14.411041666666666
5,MRA10,Mill Race,C,6/1/2018,14.7328125
5,MRA10,Mill Race,C,6/2/2018,16.459895833333334
5,MRA10,Mill Race,C,6/3/2018,16.966354166666665
5,MRA10,Mill Race,C,6/4/2018,16.2415625
6,MRA10,Mill Race,C,6/5/2018,16.3671875
6,MRA10,Mill Race,C,6/6/2018,17.046458333333334
6,MRA10,Mill Race,C,6/7/2018,17.108958333333334
6,MRA10,Mill Race,C,6/8/2018,16.063020833333333
6,MRA10,Mill Race,C,6/9/2018,15.259375
6,MRA10,Mill Race,C,6/10/2018,13.824583333333333
6,MRA10,Mill Race,C,6/11/2018,14.3975
7,MRA10,Mill Race,C,6/12/2018,16.030208333333334
7,MRA10,Mill Race,C,6/13/2018,15.910833333333333
7,MRA10,Mill Race,C,6/14/2018,15.125625
7,MRA10,Mill Race,C,6/15/2018,15.6503125
7,MRA10,Mill Race,C,6/16/2018,16.421041666666667
7,MRA10,Mill Race,C,6/17/2018,18.165729166666665
7,MRA10,Mill Race,C,6/18/2018,19.4090625
8,MRA10,Mill Race,C,6/19/2018,19.614166666666666
8,MRA10,Mill Race,C,6/20/2018,20.4990625
8,MRA10,Mill Race,C,6/21/2018,19.503854166666667
8,MRA10,Mill Race,C,6/22/2018,18.236354166666665
8,MRA10,Mill Race,C,6/23/2018,18.0390625
8,MRA10,Mill Race,C,6/24/2018,19.278645833333332
8,MRA10,Mill Race,C,6/25/2018,19.637395833333333
9,MRA10,Mill Race,C,6/26/2018,18.385833333333334
9,MRA10,Mill Race,C,6/27/2018,18.570104166666667
9,MRA10,Mill Race,C,6/28/2018,18.575208333333332
9,MRA10,Mill Race,C,6/29/2018,18.713958333333334
9,MRA10,Mill Race,C,6/30/2018,19.476979166666666
9,MRA10,Mill Race,C,7/1/2018,20.21125
9,MRA10,Mill Race,C,7/2/2018,18.720937499999998
10,MRA10,Mill Race,C,7/3/2018,17.662916666666668
10,MRA10,Mill Race,C,7/4/2018,18.094583333333333
10,MRA10,Mill Race,C,7/5/2018,18.4840625
10,MRA10,Mill Race,C,7/6/2018,19.7578125
10,MRA10,Mill Race,C,7/7/2018,19.867395833333333
10,MRA10,Mill Race,C,7/8/2018,20.27166666666667
10,MRA10,Mill Race,C,7/9/2018,18.6890625
11,MRA10,Mill Race,C,7/10/2018,18.4353125
11,MRA10,Mill Race,C,7/11/2018,19.963958333333334
11,MRA10,Mill Race,C,7/12/2018,22.161875
11,MRA10,Mill Race,C,7/13/2018,22.632708333333333
11,MRA10,Mill Race,C,7/14/2018,21.980729166666666
11,MRA10,Mill Race,C,7/15/2018,22.262916666666666
11,MRA10,Mill Race,C,7/16/2018,22.538541666666667
12,MRA10,Mill Race,C,7/17/2018,22.521770833333335
12,MRA10,Mill Race,C,7/18/2018,22.212916666666665
12,MRA10,Mill Race,C,7/19/2018,20.87375
12,MRA10,Mill Race,C,7/20/2018,19.228125
12,MRA10,Mill Race,C,7/21/2018,19.266979166666665
12,MRA10,Mill Race,C,7/22/2018,20.246041666666667
12,MRA10,Mill Race,C,7/23/2018,21.429270833333334
13,MRA10,Mill Race,C,7/24/2018,22.174895833333334
13,MRA10,Mill Race,C,7/25/2018,22.573645833333334
13,MRA10,Mill Race,C,7/26/2018,22.9040625
13,MRA10,Mill Race,C,7/27/2018,22.278229166666666
13,MRA10,Mill Race,C,7/28/2018,21.883229166666666
13,MRA10,Mill Race,C,7/29/2018,22.5540625
13,MRA10,Mill Race,C,7/30/2018,22.8415625
14,MRA10,Mill Race,C,7/31/2018,22.5603125
14,MRA10,Mill Race,C,8/1/2018,21.929479166666667
14,MRA10,Mill Race,C,8/2/2018,20.311875
14,MRA10,Mill Race,C,8/3/2018,19.371354166666666
14,MRA10,Mill Race,C,8/4/2018,19.962604166666665
14,MRA10,Mill Race,C,8/5/2018,20.95
14,MRA10,Mill Race,C,8/6/2018,21.28875
15,MRA10,Mill Race,C,8/7/2018,21.838541666666668
15,MRA10,Mill Race,C,8/8/2018,22.373645833333335
15,MRA10,Mill Race,C,8/9/2018,22.199895833333333
15,MRA10,Mill Race,C,8/10/2018,22.376354166666665
15,MRA10,Mill Race,C,8/11/2018,21.010729166666668
15,MRA10,Mill Race,C,8/12/2018,20.000104166666667
15,MRA10,Mill Race,C,8/13/2018,20.251770833333335
16,MRA10,Mill Race,C,8/14/2018,20.727291666666666
16,MRA10,Mill Race,C,8/15/2018,20.642291666666665
16,MRA10,Mill Race,C,8/16/2018,20.360520833333332
16,MRA10,Mill Race,C,8/17/2018,19.444895833333334
16,MRA10,Mill Race,C,8/18/2018,19.2759375
16,MRA10,Mill Race,C,8/19/2018,19.99822916666667
16,MRA10,Mill Race,C,8/20/2018,19.8253125
17,MRA10,Mill Race,C,8/21/2018,19.806041666666665
17,MRA10,Mill Race,C,8/22/2018,20.000625
17,MRA10,Mill Race,C,8/23/2018,18.561458333333334
17,MRA10,Mill Race,C,8/24/2018,17.420416666666668
17,MRA10,Mill Race,C,8/25/2018,17.066770833333333
17,MRA10,Mill Race,C,8/26/2018,17.336770833333333
17,MRA10,Mill Race,C,8/27/2018,17.621145833333333
18,MRA10,Mill Race,C,8/28/2018,18.391875
18,MRA10,Mill Race,C,8/29/2018,18.835625
18,MRA10,Mill Race,C,8/30/2018,18.301770833333332
18,MRA10,Mill Race,C,8/31/2018,17.853125
18,MRA10,Mill Race,C,9/1/2018,17.197604166666668
18,MRA10,Mill Race,C,9/2/2018,16.996875
