Index,site_id,creek_name,unit,week_temp_c,start_week,end_week
68,GIB15,Gibson Creek,C,14.866880208333333,10/1/2022,9/30/2022
68,MRA1,Mill Race,C,15.748902320906433,10/1/2022,9/30/2022
68,MRA10,Mill Race,C,14.260635416666666,10/1/2021,9/30/2021
68,SHE1,Shelton Ditch,C,14.090614583333334,10/1/2021,9/30/2021
68,SHE10,Shelton Ditch,C,14.480748655913978,10/1/2021,9/30/2021
68,WAL3,Waln Creek,C,13.893182219662059,10/1/2021,9/30/2021
69,CGT5,Claggett Creek,C,12.80247619047619,10/5/2021,5/3/2022
69,CRO1,Croisan Creek,C,10.927282738095238,5/3/2022,5/9/2022
69,CRO10,Croisan Creek,C,10.623019345238095,5/3/2022,5/9/2022
69,GIB1,Gibson Creek,C,11.39996875,5/3/2022,5/9/2022
69,MRA10,Mill Race,C,12.052300595238096,5/3/2022,5/9/2022
69,SHE1,Shelton Ditch,C,12.015583333333334,5/3/2022,5/9/2022
69,WAL3,Waln Creek,C,11.697927083333333,5/3/2022,5/9/2022
70,CGT5,Claggett Creek,C,12.476849702380951,5/10/2022,5/9/2022
70,CRO1,Croisan Creek,C,11.065422619047618,5/10/2022,5/16/2022
70,CRO10,Croisan Creek,C,10.73918005952381,5/10/2022,5/16/2022
70,GIB1,Gibson Creek,C,11.6635625,5/10/2022,5/16/2022
70,MRA10,Mill Race,C,12.425714285714285,5/10/2022,5/16/2022
70,SHE1,Shelton Ditch,C,12.401709821428572,5/10/2022,5/16/2022
70,WAL3,Waln Creek,C,11.90317857142857,5/10/2022,5/16/2022
71,CGT5,Claggett Creek,C,12.97439732142857,5/11/2022,5/17/2022
71,CRO1,Croisan Creek,C,11.800175595238095,5/17/2022,5/23/2022
71,CRO10,Croisan Creek,C,11.631162202380953,5/17/2022,5/23/2022
71,GIB1,Gibson Creek,C,12.635471726190477,5/17/2022,5/23/2022
71,MRA10,Mill Race,C,13.98881994047619,5/17/2022,5/23/2022
71,SHE1,Shelton Ditch,C,13.90842261904762,5/17/2022,5/23/2022
71,WAL3,Waln Creek,C,12.485407738095239,5/17/2022,5/23/2022
72,CGT5,Claggett Creek,C,13.784989583333333,5/18/2022,5/24/2022
72,CRO1,Croisan Creek,C,12.993322916666667,5/24/2022,5/30/2022
72,CRO10,Croisan Creek,C,12.736593749999999,5/24/2022,5/30/2022
72,GIB1,Gibson Creek,C,13.87529761904762,5/24/2022,5/30/2022
72,MRA10,Mill Race,C,15.321622023809525,5/24/2022,5/30/2022
72,SHE1,Shelton Ditch,C,15.167791666666666,5/24/2022,5/30/2022
72,WAL3,Waln Creek,C,13.383995535714286,5/24/2022,5/30/2022
73,CGT5,Claggett Creek,C,14.986934523809524,5/25/2022,5/31/2022
73,CRO1,Croisan Creek,C,13.998337797619048,5/31/2022,6/6/2022
73,CRO10,Croisan Creek,C,13.671822916666667,5/31/2022,6/6/2022
73,GIB1,Gibson Creek,C,14.861177083333335,5/31/2022,6/6/2022
73,MRA10,Mill Race,C,16.32416220238095,5/31/2022,6/6/2022
73,SHE1,Shelton Ditch,C,16.15625,5/31/2022,6/6/2022
73,WAL3,Waln Creek,C,14.243025297619047,5/31/2022,6/6/2022
74,CGT5,Claggett Creek,C,15.816962797619047,6/1/2022,6/7/2022
74,CRO1,Croisan Creek,C,13.62098363095238,6/10/2022,6/9/2022
74,CRO10,Croisan Creek,C,13.260558035714286,6/10/2022,6/9/2022
74,GIB1,Gibson Creek,C,14.467346726190476,6/10/2022,6/9/2022
74,MRA10,Mill Race,C,15.32857886904762,6/10/2022,6/9/2022
74,SHE1,Shelton Ditch,C,15.254125,6/10/2022,6/9/2022
74,WAL3,Waln Creek,C,13.98943005952381,6/10/2022,6/9/2022
75,CGT5,Claggett Creek,C,15.771080357142857,6/10/2022,6/9/2022
75,CRO1,Croisan Creek,C,13.117907738095237,6/14/2022,6/20/2022
75,CRO10,Croisan Creek,C,12.988004464285714,6/14/2022,6/20/2022
75,GIB1,Gibson Creek,C,13.758581845238096,6/14/2022,6/20/2022
75,MRA10,Mill Race,C,14.62667857142857,6/14/2022,6/20/2022
75,SHE1,Shelton Ditch,C,14.545813988095238,6/14/2022,6/20/2022
75,WAL3,Waln Creek,C,13.513745535714285,6/14/2022,6/20/2022
76,CGT5,Claggett Creek,C,15.350833333333334,6/15/2022,6/21/2022
76,CRO1,Croisan Creek,C,15.712315476190476,6/21/2022,6/27/2022
76,CRO10,Croisan Creek,C,14.92406994047619,6/21/2022,6/27/2022
76,GIB1,Gibson Creek,C,16.780949404761905,6/21/2022,6/27/2022
76,MRA10,Mill Race,C,19.257147321428572,6/21/2022,6/27/2022
76,SHE1,Shelton Ditch,C,19.000889880952382,6/21/2022,6/27/2022
76,WAL3,Waln Creek,C,16.04749107142857,6/21/2022,6/27/2022
77,CGT5,Claggett Creek,C,17.591162202380954,6/22/2022,6/28/2022
77,CRO1,Croisan Creek,C,15.699699404761905,6/28/2022,7/4/2022
77,CRO10,Croisan Creek,C,15.26286755952381,6/28/2022,7/4/2022
77,GIB1,Gibson Creek,C,16.939779761904763,6/28/2022,7/4/2022
77,MRA10,Mill Race,C,19.144879464285715,6/28/2022,7/4/2022
77,SHE1,Shelton Ditch,C,18.782364583333333,6/28/2022,7/4/2022
77,WAL3,Waln Creek,C,15.62432738095238,6/28/2022,7/4/2022
78,CGT5,Claggett Creek,C,17.698691964285715,6/29/2022,7/5/2022
78,CRO1,Croisan Creek,C,16.75266369047619,7/10/2022,7/9/2022
78,CRO10,Croisan Creek,C,16.05645238095238,7/10/2022,7/9/2022
78,GIB1,Gibson Creek,C,17.532660714285715,7/10/2022,7/9/2022
78,MRA10,Mill Race,C,20.115900297619046,7/10/2022,7/9/2022
78,SHE1,Shelton Ditch,C,19.854959821428572,7/10/2022,7/9/2022
78,WAL3,Waln Creek,C,16.795339285714284,7/10/2022,7/9/2022
79,CGT5,Claggett Creek,C,19.31916964285714,7/10/2022,7/9/2022
79,CRO1,Croisan Creek,C,17.28614136904762,7/12/2022,7/18/2022
79,CRO10,Croisan Creek,C,16.67593005952381,7/12/2022,7/18/2022
79,GIB1,Gibson Creek,C,17.78364732142857,7/12/2022,7/18/2022
79,MRA10,Mill Race,C,20.884418154761903,7/12/2022,7/18/2022
79,SHE1,Shelton Ditch,C,20.660105654761903,7/12/2022,7/18/2022
79,WAL3,Waln Creek,C,17.29810714285714,7/12/2022,7/18/2022
80,CGT5,Claggett Creek,C,18.849904761904764,7/13/2022,7/19/2022
80,CRO1,Croisan Creek,C,17.715434523809524,7/19/2022,7/25/2022
80,CRO10,Croisan Creek,C,18.527035714285713,7/19/2022,7/25/2022
80,GIB1,Gibson Creek,C,18.103949404761906,7/19/2022,7/25/2022
80,MRA10,Mill Race,C,21.33087648809524,7/19/2022,7/25/2022
80,SHE1,Shelton Ditch,C,21.107130952380952,7/19/2022,7/25/2022
80,WAL3,Waln Creek,C,18.182096726190476,7/19/2022,7/25/2022
81,CGT5,Claggett Creek,C,19.696961309523807,7/20/2022,7/26/2022
81,CRO1,Croisan Creek,C,20.22948363095238,7/26/2022,8/1/2022
81,CRO10,Croisan Creek,C,21.17664136904762,7/26/2022,8/1/2022
81,GIB1,Gibson Creek,C,20.13918898809524,7/26/2022,8/1/2022
81,MRA10,Mill Race,C,24.006846726190474,7/26/2022,8/1/2022
81,SHE1,Shelton Ditch,C,23.68691666666667,7/26/2022,8/1/2022
81,WAL3,Waln Creek,C,20.62053720238095,7/26/2022,8/1/2022
82,CGT5,Claggett Creek,C,21.27177232142857,7/27/2022,8/2/2022
82,CRO1,Croisan Creek,C,18.23842261904762,8/2/2022,8/8/2022
82,CRO10,Croisan Creek,C,19.451168154761906,8/2/2022,8/8/2022
82,GIB1,Gibson Creek,C,18.25284523809524,8/2/2022,8/8/2022
82,MRA10,Mill Race,C,21.63573363095238,8/2/2022,8/8/2022
82,SHE1,Shelton Ditch,C,21.361517857142857,8/2/2022,8/8/2022
82,WAL3,Waln Creek,C,18.57607738095238,8/2/2022,8/8/2022
83,CGT5,Claggett Creek,C,18.83341517857143,8/3/2022,8/9/2022
83,CRO1,Croisan Creek,C,17.76425744047619,8/10/2022,8/9/2022
83,CRO10,Croisan Creek,C,18.866875,8/10/2022,8/9/2022
83,GIB1,Gibson Creek,C,17.56260119047619,8/10/2022,8/9/2022
83,MRA10,Mill Race,C,20.53518154761905,8/10/2022,8/9/2022
83,SHE1,Shelton Ditch,C,20.301873511904763,8/10/2022,8/9/2022
83,WAL3,Waln Creek,C,18.108050595238094,8/10/2022,8/9/2022
84,CGT5,Claggett Creek,C,19.33959375,8/10/2022,8/16/2022
84,CRO1,Croisan Creek,C,18.900245535714287,8/16/2022,8/22/2022
84,CRO10,Croisan Creek,C,19.047183035714284,8/16/2022,8/22/2022
84,GIB1,Gibson Creek,C,18.330248511904763,8/16/2022,8/22/2022
84,MRA10,Mill Race,C,21.20318005952381,8/16/2022,8/22/2022
84,SHE1,Shelton Ditch,C,20.993111607142858,8/16/2022,8/22/2022
84,WAL3,Waln Creek,C,19.437709821428573,8/16/2022,8/22/2022
85,CGT5,Claggett Creek,C,20.13220386904762,8/17/2022,8/23/2022
85,CRO1,Croisan Creek,C,18.26582738095238,8/23/2022,8/29/2022
85,CRO10,Croisan Creek,C,17.87629761904762,8/23/2022,8/29/2022
85,GIB1,Gibson Creek,C,17.743294642857144,8/23/2022,8/29/2022
85,MRA10,Mill Race,C,20.774962797619047,8/23/2022,8/29/2022
85,SHE1,Shelton Ditch,C,20.55167857142857,8/23/2022,8/29/2022
85,WAL3,Waln Creek,C,18.734703869047618,8/23/2022,8/29/2022
86,CGT5,Claggett Creek,C,19.315467261904764,8/24/2022,8/30/2022
86,CRO1,Croisan Creek,C,17.875674107142856,8/30/2022,9/5/2022
86,CRO10,Croisan Creek,C,16.98904464285714,8/30/2022,9/5/2022
86,GIB1,Gibson Creek,C,17.21761011904762,8/30/2022,9/5/2022
86,MRA10,Mill Race,C,19.984559523809523,8/30/2022,9/5/2022
86,SHE1,Shelton Ditch,C,19.80660267857143,8/30/2022,9/5/2022
86,WAL3,Waln Creek,C,18.58948363095238,8/30/2022,9/5/2022
87,CGT5,Claggett Creek,C,18.397721726190476,8/31/2022,9/6/2022
87,CRO1,Croisan Creek,C,16.360010416666668,9/10/2022,9/9/2022
87,CRO10,Croisan Creek,C,15.6729375,9/10/2022,9/9/2022
87,GIB1,Gibson Creek,C,16.11249255952381,9/10/2022,9/9/2022
87,MRA10,Mill Race,C,17.713778273809524,9/10/2022,9/9/2022
87,SHE1,Shelton Ditch,C,17.632473214285714,9/10/2022,9/9/2022
87,WAL3,Waln Creek,C,17.25240625,9/10/2022,9/9/2022
88,CGT5,Claggett Creek,C,17.268035714285716,9/10/2022,9/9/2022
88,CRO1,Croisan Creek,C,16.112446428571428,9/13/2022,9/19/2022
88,CRO10,Croisan Creek,C,15.180157738095238,9/13/2022,9/19/2022
88,GIB1,Gibson Creek,C,15.844583333333333,9/13/2022,9/19/2022
88,MRA10,Mill Race,C,16.469559523809522,9/13/2022,9/19/2022
88,SHE1,Shelton Ditch,C,16.421144345238094,9/13/2022,9/19/2022
88,WAL3,Waln Creek,C,16.46434375,9/13/2022,9/19/2022
89,CGT5,Claggett Creek,C,16.789625,9/14/2022,9/20/2022
89,CRO1,Croisan Creek,C,15.168687499999999,9/20/2022,9/26/2022
89,CRO10,Croisan Creek,C,14.55275,9/20/2022,9/26/2022
89,GIB1,Gibson Creek,C,14.76013988095238,9/20/2022,9/26/2022
89,MRA10,Mill Race,C,16.02190476190476,9/20/2022,9/26/2022
89,SHE1,Shelton Ditch,C,15.949302083333333,9/20/2022,9/26/2022
89,WAL3,Waln Creek,C,15.967407738095238,9/20/2022,9/26/2022
90,CGT5,Claggett Creek,C,16.223558035714287,9/21/2022,9/27/2022
90,CRO1,Croisan Creek,C,15.293624040570176,10/1/2022,9/30/2022
90,CRO10,Croisan Creek,C,14.511019051535088,10/1/2022,9/30/2022
90,GIB1,Gibson Creek,C,15.012304344846491,10/1/2022,9/30/2022
90,MRA10,Mill Race,C,15.755937774122806,10/1/2022,9/30/2022
90,SHE1,Shelton Ditch,C,15.650551398026316,10/1/2022,9/30/2022
90,WAL3,Waln Creek,C,15.794997190241228,10/1/2022,9/30/2022
91,CGT5,Claggett Creek,C,15.993663377192982,10/1/2022,9/30/2022
