OBJECTID,UnitID,UnitID2,Name,UnitType,Status,PW Grid No,GLOBALID,Flow direction,Shape__Length
3117,51263,51264,Gibson Creek (Trib. Glenn Creek),CREEK,ACT,30-486,42b3baa2-d034-47fe-87f5-f493de9226dd,1,23.0834195
3118,51264,188599,Gibson Creek (Trib. Glenn Creek),CREEK,ACT,30-486,b1d4a317-5c1b-413a-aa14-ed587f795ee2,1,370.6898616
3119,188604,188605,Gibson Creek (Trib. Glenn Creek),CREEK,ACT,33-486,0d5f97b1-eec1-403a-a576-8a0794ba6c5b,1,957.0650833
3120,51259,51258,Gibson Creek (Trib. Glenn Creek),CREEK,ACT,30-486,a1067d14-c6c9-4d2e-adf4-1e43f31ceb2d,1,19.74283449
3121,51256,51255,Gibson Creek (Trib. Glenn Creek),CREEK,ACT,30-486,29bfd648-b43d-42bf-8a03-bec5a095959d,1,19.85918493
3122,188606,51254,Gibson Creek (Trib. Glenn Creek),CREEK,ACT,33-486,69dfdf1f-4017-4164-beec-12f3393ff94d,1,292.9168499
3123,188605,188606,Gibson Creek (Trib. Glenn Creek),CREEK,ACT,33-486,ec22f4cd-4852-4a73-ba81-74d7cca94df7,1,6.606566002
3125,43257,43258,Wilark Brook,CREEK,ACT,30-482,9751345e-bb59-40aa-9b5b-831dedf97b04,1,714.9434156
3126,43259,4035,Wilark Brook,CREEK,ACT,33-484,686b1f17-4363-4b6b-a2f9-779c4476bd3a,1,949.775119
3127,3818,3464,Wilark Brook,CREEK,ACT,33-484,c702f183-5c89-4b97-a965-ce78b5db4d13,1,570.6227665
3128,51253,36958,Gibson Creek (Trib. Glenn Creek),CREEK,ACT,33-486,98bbb012-12a7-45aa-93c8-db086d8c9343,1,825.7311488
3129,51258,51256,Gibson Creek (Trib. Glenn Creek),CREEK,ACT,30-486,44ff4660-8d59-4fed-90f5-a53921e5b487,1,520.3947422
3130,51586,51259,Gibson Creek (Trib. Glenn Creek),CREEK,ACT,30-486,b946f764-88b3-49d4-97a4-ace54326ac57,1,585.3422436
3131,188626,51260,Gibson Creek (Trib. Glenn Creek),CREEK,ACT,33-486,89726080-432a-45f5-92d9-e8185128c35e,1,2454.185952
3132,51261,51634,Gibson Creek (Trib. Glenn Creek),CREEK,ACT,33-486,d6261229-727d-4f38-ba1c-6a5cffea4a03,1,953.1225444
3134,188600,51265,Gibson Creek (Trib. Glenn Creek),CREEK,ACT,30-486,9d421b71-5152-4e9a-870e-2cac69425b3e,1,505.841989
3135,56070,51263,Gibson Creek (Trib. Glenn Creek),CREEK,ACT,30-486,e81ee471-cda7-4fa2-bb1e-b5711856304d,1,498.8195918
3136,2702,51591,Wilark Brook,CREEK,ACT,33-486,b4a5ea48-2144-4401-a9a5-76bf53424139,1,8.290696149
3139,51635,56068,Gibson Creek (Trib. Glenn Creek),CREEK,ACT,36-488,d657b926-f20a-4583-a3af-0992f4f7e2de,1,55.51430343
3140,68211,56070,North Gibson Creek (Trib. Glenn Creek),CREEK,ACT,27-488,eb6e6c55-19d1-4afe-8970-9ebbd1b79153,1,96.80763092
3141,68213,68212,North Gibson Creek (Trib. Glenn Creek),CREEK,ACT,27-488,769f960e-7ce2-4739-a516-0c0935397a2b,1,182.3702932
3142,188596,188597,North Gibson Creek (Trib. Glenn Creek),CREEK,ACT,24-488,1351805f-b007-418f-b8a3-fc6dfac49255,1,3118.897971
3143,188582,68215,Brush College Brook (Trib. Glenn Creek),CREEK,ACT,27-488,9db25c0e-4ddb-41c1-9e7b-b58485acccea,1,345.2671781
3144,68218,188587,North Gibson Creek (Trib. Glenn Creek),CREEK,ACT,,6ae0ed48-8189-4dc5-9dbf-6f208d7596f7,1,4237.908773
3145,1182,1174,Michigan Swale (Trib. Glenn Creek),CREEK,ACT,33-490,31865051-81bc-472f-8ad3-89d3d6d867af,1,32.21462097
3146,188628,188639,Glenn Creek,CREEK,ACT,33-490,e2ff7493-72e2-4f89-a689-602039dc74ff,1,2286.649523
3147,41655,41654,Michigan Swale (Trib. Glenn Creek),CREEK,ACT,33-490,d32ca8aa-271c-41ac-89a2-55921067e839,1,1432.85515
3148,41657,41656,Michigan Swale (Trib. Glenn Creek),CREEK,ACT,33-490,6ea0ab8d-6cd7-4135-a478-0450e23b87f6,1,110.862663
3149,41660,41658,Michigan Swale (Trib. Glenn Creek),CREEK,ACT,33-490,e4c9c006-6a09-4df8-b5de-235a9a273e03,1,1828.977609
3150,41663,41659,Middle Michigan Swale (Trib. Glenn Creek),CREEK,ACT,33-490,772bd429-426a-4279-925c-d5d01e82994f,1,695.3429417
3151,70130,41662,North Michigan Swale (Trib. Glenn Creek),CREEK,ACT,33-490,8735eaad-db26-45ce-b1b4-23089a28e2fd,1,258.871976
3152,188632,188633,Middle Michigan Swale (Trib. Glenn Creek),CREEK,ACT,30-490,80d416a9-5f46-4c26-aa08-9ceb600ea250,1,581.908365
3155,70132,188637,North Michigan Swale (Trib. Glenn Creek),CREEK,ACT,33-492,895c9294-0563-494f-979b-00b91bec5536,1,1347.209034
3156,188555,188572,South Gibson Creek (Trib. Glenn Creek),CREEK,ACT,24-488,9250f4e4-211d-4b57-a055-e093c3b92f97,1,4273.783701
3157,188554,188555,South Gibson Creek (Trib. Glenn Creek),CREEK,ACT,24-488,839d663b-da61-454d-882b-dc8347ecf885,1,56.89678927
3158,188572,188560,South Gibson Creek (Trib. Glenn Creek),CREEK,ACT,24-488,aa2a4290-455d-4191-9d5b-bb20401394b8,1,2954.336686
3159,188630,41653,Glenn Creek,CREEK,ACT,33-490,0fe6395d-2167-4375-a297-69277f28e191,1,2003.509569
3160,188629,188630,Glenn Creek,CREEK,ACT,33-490,6bc711fe-4190-4c84-a9a9-2f8102abd8d5,1,51.85480364
3161,1174,1170,Michigan Swale (Trib. Glenn Creek),CREEK,ACT,33-490,f18c2299-5e9e-4658-8508-cc4497582294,1,60.4962176
3162,1116,1104,Michigan Swale (Trib. Glenn Creek),CREEK,ACT,33-490,fac4d0f9-0a27-4dc5-88eb-e5f7a3288e74,1,53.71736336
3163,1120,1116,Michigan Swale (Trib. Glenn Creek),CREEK,ACT,33-490,b8f865f7-c738-43d6-96f5-5e25f7403672,1,41.40151127
3164,41661,41660,Michigan Swale (Trib. Glenn Creek),CREEK,ACT,33-490,b9dfce30-7df1-4fd0-85e6-95cb7065e569,1,99.14086595
3165,56072,188631,Middle Michigan Swale (Trib. Glenn Creek),CREEK,ACT,30-490,d53b99ed-eb87-4b56-b634-6231387b957f,1,1046.267311
3166,188631,188632,Middle Michigan Swale (Trib. Glenn Creek),CREEK,ACT,30-490,c776e4b2-5a0b-4809-b701-6624ab6b8601,1,95.53630459
3167,188634,188635,Middle Michigan Swale (Trib. Glenn Creek),CREEK,ACT,30-490,d2071062-55f8-4b84-a8d2-52d113293bc0,1,402.0381332
3168,188633,188634,Middle Michigan Swale (Trib. Glenn Creek),CREEK,ACT,30-490,3640db9e-4282-42b9-9c0c-b9b53b1e0ba1,1,33.09306507
3169,188635,41604,Middle Michigan Swale (Trib. Glenn Creek),CREEK,ACT,30-490,ed94af4d-f2cd-4933-8b93-042319c9eb2d,1,113.6315438
3170,41603,44306,Middle Michigan Swale (Trib. Glenn Creek),CREEK,ACT,33-490,90f1c46b-e458-4d73-8733-acb27da0976b,1,80.87226654
3171,41602,41665,Middle Michigan Swale (Trib. Glenn Creek),CREEK,ACT,33-490,fdfa5205-c373-4107-b7e5-1b3ea7d04af5,1,112.8305075
3172,41604,41603,Middle Michigan Swale (Trib. Glenn Creek),CREEK,ACT,33-490,667d8dc4-5ad2-4478-81b9-d061bbac17ea,1,53.35699449
3173,44306,41602,Middle Michigan Swale (Trib. Glenn Creek),CREEK,ACT,33-490,7b821837-d48e-4922-89a3-2693fb279856,1,59.53558562
3174,41664,41663,Middle Michigan Swale (Trib. Glenn Creek),CREEK,ACT,33-490,5bca5fb1-cb5a-4ccb-aae1-83f12e6e29d2,1,34.52195859
3175,188638,70131,North Michigan Swale (Trib. Glenn Creek),CREEK,ACT,33-492,12237d43-33f4-412b-a53f-ae73c1104398,1,123.7153371
3176,188637,188638,North Michigan Swale (Trib. Glenn Creek),CREEK,ACT,33-492,b713742c-15eb-4e8a-a7ab-116954dcf937,1,31.01126628
3177,70131,70130,North Michigan Swale (Trib. Glenn Creek),CREEK,ACT,33-492,b8803ba9-ec07-46a2-9a8e-4203eeb0fdd4,1,580.4099208
3178,41658,41657,Michigan Swale (Trib. Glenn Creek),CREEK,ACT,33-490,deff2eef-73e5-412a-83c0-e136d0a9808e,1,84.44482959
3179,41656,41655,Michigan Swale (Trib. Glenn Creek),CREEK,ACT,33-490,fa016b96-4100-4111-94b0-b22f7fd306b2,1,29.62585455
3180,188639,188629,Glenn Creek,CREEK,ACT,33-490,e6f97f27-cb53-46e3-8f44-a3306bb7e33a,1,1059.245964
3181,7660,188640,Trib. Willamette River,CREEK,ACT,42-490,4e493c85-4d65-46a9-9ff3-565e617d240a,1,4193.263471
3182,188640,188641,Trib. Willamette River,CREEK,ACT,42-490,d4e98088-0adf-4ffe-a87e-007172513af8,1,31.15936112
3183,188641,188850,Trib. Willamette River,CREEK,ACT,42-490,6196aa0d-bf34-4ddb-9888-68658996e78f,1,663.485632
3184,188850,188851,Trib. Willamette River,CREEK,ACT,42-490,395f2565-b128-442e-a594-c89a46fb22d5,1,49.43313017
3185,188852,188853,Turnage Brook (Trib Willamette R.),CREEK,ACT,30-476,4d102c90-6d49-4444-a94f-9caa23a5afed,1,11.29129278
3186,77508,41746,Turnage Brook (Trib Willamette R.),CREEK,ACT,30-476,430308a4-c574-437c-89a4-fd7fe606c2d9,1,12.94433535
3187,37852,36929,Turnage Brook (Trib Willamette R.),CREEK,ACT,30-474,3d7827ba-cecf-4b59-b36f-ffdd2eeb5572,1,68.4208607
3188,36929,37853,Turnage Brook (Trib Willamette R.),CREEK,ACT,30-474,9a671453-5560-438b-95be-26a5c9669fb0,1,11.87235146
3189,37853,36930,Turnage Brook (Trib Willamette R.),CREEK,ACT,30-474,4f06e27b-f9a3-4ac8-a95f-0f3f6f28325d,1,23.99480473
3190,37854,36931,Turnage Brook (Trib Willamette R.),CREEK,ACT,30-474,288c58a2-9459-4716-9c6f-23204a51440d,1,178.690266
3191,36931,37855,Turnage Brook (Trib Willamette R.),CREEK,ACT,30-474,5553e802-2695-4f62-9906-3f9bda8f57f7,1,75.4230523
3192,36928,37852,Turnage Brook (Trib Willamette R.),CREEK,ACT,30-474,4bd57974-5204-4320-8178-f2f9b3ed9a61,1,37.42239247
3193,36930,37854,Turnage Brook (Trib Willamette R.),CREEK,ACT,30-474,5c97cd86-d333-4479-aade-4dd215a1ad8d,1,20.03129244
3194,15231,15392,Turnage Brook (Trib Willamette R.),CREEK,ACT,33-474,e36b6436-157f-4d9b-aab7-71301e13c57f,1,102.0564746
3195,15392,188854,Turnage Brook (Trib Willamette R.),CREEK,ACT,33-474,b00c4997-396e-424a-9ee1-1d6d77934620,1,403.7830309
3196,188854,188855,Turnage Brook (Trib Willamette R.),CREEK,ACT,33-474,a8ebb695-6613-4a82-b917-a32b3b98b505,1,10.44569628
3197,37879,36955,Turnage Brook (Trib Willamette R.),CREEK,ACT,33-474,769639ef-f3ec-4fe9-b974-bc0372d89b63,1,32.20889343
3198,39431,39432,Turnage Brook (Trib Willamette R.),CREEK,ACT,33-472,97762d33-0e2c-4216-aa3e-003d996677b5,1,30.18868197
3199,37333,38257,Turnage Brook (Trib Willamette R.),CREEK,ACT,33-472,388cf26a-35a5-4889-a382-587b95db886d,1,283.3087489
3200,39427,39428,Turnage Brook (Trib Willamette R.),CREEK,ACT,33-472,b6f7181c-b5dd-4538-86e1-ef641e8295b2,1,43.76844342
3201,18463,18485,College Swale (Trib Willamette R.),CREEK,ACT,30-470,932c4734-11f0-4c30-8da8-ed56e45a84d2,1,39.78126103
3202,41426,18351,College Swale (Trib Willamette R.),CREEK,ACT,30-470,790aa604-6b6c-4185-877e-26f1e9f90e0b,1,26.52978147
3203,37181,38290,College Swale (Trib Willamette R.),CREEK,ACT,30-470,840cef71-fb76-4f3f-8408-11793866688b,1,177.8392913
3204,18351,18463,College Swale (Trib Willamette R.),CREEK,ACT,30-470,bbb2ddb4-7341-43e7-a5df-f48b25ba26bc,1,238.7123086
3205,18485,18549,College Swale (Trib Willamette R.),CREEK,ACT,30-470,7f5ba250-0303-4a84-acfc-082c1b12be9e,1,151.0005377
3206,18549,18660,College Swale (Trib Willamette R.),CREEK,ACT,30-470,ed14d692-9600-41f7-973e-7e03a910a83f,1,259.9998261
3207,119522,105634,Power Station Swale (Trib Willamette R.),CREEK,ACT,27-474,b615f533-4073-4434-a3bc-0eefa12954b1,1,23.16032296
3208,105634,117826,Power Station Swale (Trib Willamette R.),CREEK,ACT,27-474,8c091e95-8a2e-4df9-9a68-aedca569cee6,1,41.00404023
3209,188857,70139,Power Station Swale (Trib Willamette R.),CREEK,ACT,27-472,cb1ccd1d-3954-45c5-a3f5-3c67b0bc9f0b,1,607.2002106
3210,188859,24205,Grey Oak Brook (Trib. Willamette R.),CREEK,ACT,30-462,08568e4c-935b-4035-8c1b-b2528aab4528,1,667.1992004
3211,188858,188859,Grey Oak Brook (Trib. Willamette R.),CREEK,ACT,30-462,9eea2270-1aa5-45c9-995d-8d62db55697e,1,60.50482622
3212,24205,24138,Grey Oak Brook (Trib. Willamette R.),CREEK,ACT,30-462,799bfa9b-42f7-4255-bc76-df09762d1c95,1,75.95275122
3213,23668,23680,Grey Oak Brook (Trib. Willamette R.),CREEK,ACT,30-462,1afd5b3c-878d-4ca6-ac59-e3400dd5d585,1,76.3135096
3214,23695,23668,Grey Oak Brook (Trib. Willamette R.),CREEK,ACT,30-462,1ccb6730-6448-4b5c-b169-4697b05d7499,1,38.30344086
3215,23741,23747,Grey Oak Brook (Trib. Willamette R.),CREEK,ACT,30-462,c705ab41-fdeb-4d13-97d1-2877ee2bf690,1,66.13110566
3216,23721,23734,Grey Oak Brook (Trib. Willamette R.),CREEK,ACT,30-462,fa617c24-880c-4b56-858d-6810c61ef100,1,244.1457562
3217,37408,38332,Grey Oak Brook (Trib. Willamette R.),CREEK,ACT,30-462,5f4c3e2e-8fa9-4d63-8dd1-0d1a36131f3a,1,59.51557106
3218,10135,121364,Trib. Willamette River,CREEK,ACT,39-478,53aee009-f380-41bc-a0ee-97a2725e56a0,1,1882.158382
3221,188855,37879,Turnage Brook (Trib Willamette R.),CREEK,ACT,33-474,95f43f7a-3184-4b51-8841-8c7c55130f7f,1,770.2471951
3223,37855,15231,Turnage Brook (Trib Willamette R.),CREEK,ACT,30-474,c33c0d4b-2821-4288-84f3-74b745d8695e,1,242.0974344
3224,54457,37181,College Swale (Trib Willamette R.),CREEK,ACT,30-470,b87c724e-807c-4011-b6e7-156237b8a30d,1,3118.607558
3226,39410,39411,Willamette River,RIV,ACT,33-496,7efe920c-321b-4980-bb1f-80276ce38c4c,1,88320.86086
3228,38257,39427,Turnage Brook (Trib Willamette R.),CREEK,ACT,33-472,f1cfa770-253d-41bd-99dc-02bb962a8ed2,1,1015.81308
3229,24138,23695,Grey Oak Brook (Trib. Willamette R.),CREEK,ACT,30-462,0b9f73cd-df5f-4d0c-8707-a22cea7b3782,1,555.5587748
3230,117826,188857,Power Station Swale (Trib Willamette R.),CREEK,ACT,27-472,fba35712-8225-46ce-906f-da6186af81b6,1,2323.924498
3232,188851,76856,Trib. Willamette River,CREEK,ACT,42-490,842ee9f6-0618-4aa7-bb08-41bc09a6a5e4,1,6192.836599
3233,78459,188858,Grey Oak Brook (Trib. Willamette R.),CREEK,ACT,30-462,6e54d2cc-2de3-495b-8835-2b87dcbd2af2,1,2506.965241
3234,14192,36928,Turnage Brook (Trib Willamette R.),CREEK,ACT,30-474,bd811f43-9307-432c-b50a-880166bff310,1,431.444292
3235,14583,119522,Power Station Swale (Trib Willamette R.),CREEK,ACT,27-474,45d55f48-9a3d-4770-bb72-21d75d252cf2,1,638.9105314
3236,121365,7660,Trib. Willamette River,CREEK,ACT,39-480,91998fdf-7cf5-40b4-ac80-8037f358caad,1,63.7378964
3239,137022,37333,Turnage Brook (Trib Willamette R.),CREEK,ACT,33-472,bf99a49a-b7c2-4016-97d2-b41558418783,1,15.70743518
3241,121364,121365,Trib. Willamette River,CREEK,ACT,39-480,f6e3cb5d-6639-416b-8c2a-5853d59d070f,1,71.29754448
3242,189186,189190,Willamette Slough,CREEK,ACT,24-468,698fcf02-d218-42eb-866d-cddc1425fd8c,1,931.4541792
3243,189197,189196,Willamette Slough,CREEK,ACT,24-466,f9645a96-66a1-4c32-85e6-241598530bfd,1,659.2033496
3244,189189,40052,Willamette Slough,CREEK,ACT,27-466,799be7e9-042b-4ce2-a033-da99265c6ae1,1,166.1179734
3245,189199,189189,Willamette Slough,CREEK,ACT,27-466,a4f94ba2-448f-4127-9816-75a4e5e4a754,1,444.2350434
3246,189192,189199,Willamette Slough,CREEK,ACT,27-468,fbf24a7d-084d-4a36-bb4e-6db72fc21212,1,309.1368866
3247,189196,189198,Willamette Slough,CREEK,ACT,27-468,7c4df5e5-e61d-4a11-b006-1624c5735710,1,61.125
3248,189194,189191,Willamette Slough,CREEK,ACT,27-468,c9580ddb-68bd-4521-9546-12019d4e68ef,1,263.7918775
3249,189185,189184,Willamette Slough,CREEK,ACT,24-468,507bfd4d-6f4f-4124-b600-11d96cc789af,1,442.1060782
3250,189193,189197,Willamette Slough,CREEK,ACT,24-466,5f7cf4b1-8702-4f75-a6be-a0b6a0e7209a,1,230.7144818
3251,189198,189195,Willamette Slough,CREEK,ACT,27-468,6d64db50-1dc7-4c9f-a9fc-a936588465a3,1,122.6434444
3252,189195,189194,Willamette Slough,CREEK,ACT,27-468,afe97587-3658-41a7-bf21-fa3bfb181fe7,1,42.81187703
3253,21563,189203,Willamette Slough East,CREEK,ACT,33-468,5c8e1c58-e12d-4351-9fc3-f1af6d82ceb3,1,1693.760356
3254,189203,189204,Willamette Slough East,CREEK,ACT,33-468,2e0ef6e8-41d7-436f-8c12-1547df535fba,1,16.69746158
3255,21572,21563,Willamette Slough,CREEK,ACT,30-466,b439b132-2c60-494e-aaf5-d6690f500119,1,711.8414593
3256,40050,40051,Willamette Slough,CREEK,ACT,33-470,a0b7125e-4f2a-43fc-ad30-31021342fe3d,1,24.65205347
3257,189205,68216,North Gibson Swale (Trib. Glenn Creek),CREEK,ACT,,77183493-9c26-47ad-b664-c51289db6fe0,1,1520.70854
3258,189207,188563,Eagle Crest Swale (Trib. Glenn Creek),CREEK,ACT,21-486,44601cfb-bdf9-41f2-840c-03e94f79c4f3,1,1054.469202
3259,189206,189207,Eagle Crest Swale (Trib. Glenn Creek),CREEK,ACT,21-484,c3b7ddb3-a43b-440a-ae78-6ea6e4cb1c20,1,76.95625787
3260,189208,183096,Trib. Battle Creek,CREEK,ACT,,9e813e7c-8e56-4419-9421-8ff5db6cfcb9,1,2136.120155
3261,189209,182787,Trib. Battle Creek,CREEK,ACT,27-442,3b7f515a-7726-43af-bee5-1467416c329d,1,2962.522862
3262,10165,10176,Trib. Willamette River,CREEK,ACT,39-478,2001a12c-46ba-4530-b479-a55ea313b943,1,439.9281035
3263,10176,10135,Trib. Willamette River,CREEK,ACT,39-478,bb7bae06-0454-4724-9999-0b8cdcb5abea,1,30.37484945
3264,22429,189210, ,CREEK,,57-464,986c42bc-f657-49f6-8d89-06a729918582,1,216.9988239
3265,189210,189211,Trib. Mill Creek,CREEK,ACT,57-464,47ffbce3-2e06-4b7f-aba4-3ee03424f8c3,1,189.7842776
3266,189211,189212,Trib. Mill Creek,CREEK,ACT,57-464,e00beb8c-cec6-446b-8fc0-9ecc3707f1f9,1,15.68134117
3267,69810,69811,Trib. Mill Creek,CREEK,ACT,54-466,34b7a40f-87ba-4ba5-b4ca-bd521ab85c9c,1,136.6321626
3268,69812,69813,Trib. Mill Creek,CREEK,ACT,54-466,ceb9f9d4-cf05-4d2b-ad5b-f0ed7de87eec,1,22.96838993
3269,69520,69521,Trib. Mill Creek,CREEK,ACT,54-466,03dc009e-2bdc-4410-96fa-d70bec1b40bd,1,24.10946926
3270,69511,69510,Trib. Mill Creek,CREEK,ACT,54-466,f59fcc1b-e79b-47e1-9082-42056124f8db,1,262.7000428
3271,59577,43582,Trib. Mill Creek,CREEK,ACT,51-470,717cbb7b-53d9-40a6-bce7-e7a4113c52b6,1,56.01169042
3272,59576,59577,Trib. Mill Creek,CREEK,ACT,51-470,8d408b9d-ad25-4dd8-8ac1-d613ccaeb34f,1,58.16813378
3273,43582,43583,Trib. Mill Creek,CREEK,ACT,51-470,39cce677-03af-4093-966c-d0e326e8ef2e,1,100.2781096
3274,43584,43585,Trib. Mill Creek,CREEK,ACT,51-470,356f5474-b785-4dc4-ba76-e62a5c3885bb,1,82.4373102
3275,43607,43608,Trib. Mill Creek,CREEK,ACT,51-470,780d5353-326a-46e5-9774-53fa3135eb27,1,56.66506194
3276,25608,25321,Middle Fork Pringle Creek,CREEK,ACT,48-460,c4aeac87-7d18-4236-a5de-35178dc7d352,1,427.5529933
3277,38290,41426,College Swale (Trib Willamette R.),CREEK,ACT,30-470,14f64504-8b0c-42f5-a38e-dc265c6fbb95,1,14.74836553
3278,38236,24601,Pettyjohn Creek (Trib. Willamette R.),CREEK,ACT,24-462,64e1ade4-b65a-4a3d-9a73-2277ae812118,1,2422.984453
3279,189202,21572,Willamette Slough,CREEK,ACT,30-466,f60ab03b-92c1-4164-aa86-3745614d5beb,1,2403.301529
3280,21413,21563,,CREEK,ACT,30-464,8c789589-3b02-4dc9-81e6-d53a3f15440d,1,705.4219622
3284,37745,79100,Laurel Creek (Trib. Willamette R.),CREEK,ACT,27-462,00fdf93d-ec03-406b-b21b-75061bf9df3e,1,199.6651582
3285,40054,21916,Grey Oak Brook (Trib. Willamette R.),CREEK,ACT,30-464,86bb2200-c06c-48c8-8189-e91371ab1697,1,1904.528982
3286,23591,53819,Grey Oak Brook (Trib. Willamette R.),CREEK,ACT,30-462,02f534ef-45e2-4dbc-bdb0-e1a33b6713b6,1,1332.004732
3287,189181,189182,Pettyjohn Creek (Trib. Willamette R.),CREEK,ACT,30-464,343e21b8-55bf-4971-88ec-97d0a10dcb56,1,1599.264686
3288,189204,40050,Willamette Slough East,CREEK,ACT,33-468,5680c940-7127-47df-a81c-a9b178edd3ff,1,3142.948546
3289,22727,22621,East Fork Pringle Creek,CREEK,ACT,48-464,fecc6358-51ed-4ce6-9a44-91a826380430,1,113.5674635
3290,22754,22727,East Fork Pringle Creek,CREEK,ACT,48-464,7fc18114-041a-4637-84ad-33da75ef8cfb,1,372.6530158
3291,188865,23907,Laurel Creek (Trib. Willamette R.),CREEK,ACT,27-462,c7df4eb1-16e4-4f00-99c4-8dfec5ead90d,1,424.3606835
3293,23337,188860,Grey Oak Brook (Trib. Willamette R.),CREEK,ACT,30-462,c2e6d59d-be6e-4901-86ca-3c4d0ab94975,1,418.1246563
3294,189177,189178,Pettyjohn Creek (Trib. Willamette R.),CREEK,ACT,27-462,317d029f-f71f-483d-893e-24aa1cd10ad7,1,1018.432951
3295,189215,59576,Trib. Mill Creek,CREEK,ACT,51-470,81355fd8-90da-4799-8eb8-f6f8c513c044,1,530.1339145
3296,189173,189174,Pettyjohn Creek (Trib. Willamette R.),CREEK,ACT,27-462,4e51007d-e0e9-4fc9-a037-51368f71aee8,1,601.4968247
3297,47438,37312,Pettyjohn Creek (Trib. Willamette R.),CREEK,ACT,24-460,c5750612-fba7-46d5-9682-7d9e5b2b9dfb,1,957.0065015
3298,56075,47439,Pettyjohn Creek (Trib. Willamette R.),CREEK,ACT,24-460,5f9f2575-1ffb-4eef-89c2-9ca21003eb07,1,940.5994044
3299,188613,47730,Pettyjohn Creek (Trib. Willamette R.),CREEK,ACT,24-460,ee6cbd1f-15cf-43b5-95eb-efe5d56c7731,1,1625.734947
3300,47736,26534,Chambers Swale (Trib. Willamette R.),CREEK,ACT,21-460,a8487b38-eb4d-4884-a99b-b3d1b41be267,1,424.3019063
3301,188618,188619,Chambers Swale (Trib. Willamette R.),CREEK,ACT,21-460,72f91ffc-f691-4183-9abc-b66bc3300e93,1,904.9225362
3302,188602,188603,Gibson Creek (Trib. Glenn Creek),CREEK,ACT,33-486,b6af121c-3a7f-4936-a753-919a45ee93b3,1,1372.011275
3303,38255,51636,Glenn Creek,CREEK,ACT,36-486,bf11b20b-703d-4a58-b780-cded75e5f60b,1,2383.410777
3304,188233,37331,Glenn Creek,CREEK,ACT,36-484,6f005f4b-e6f9-486e-9bee-1c361dcd64fb,1,1425.439397
3305,4702,107250,Goldcrest Brook (Trib. Glenn Creek),CREEK,ACT,36-482,07d94777-3956-4f6f-9d2b-4740f893996b,1,1641.217009
3306,26560,56075,Chambers Swale (Trib. Willamette R.),CREEK,ACT,24-460,34a846f7-60e0-4501-825e-2aefe009b7cc,1,87.13107105
3307,189212,69511,Trib. Mill Creek,CREEK,ACT,57-464,1c200c97-cd95-48aa-8b80-0abbabea5953,1,2361.215274
3308,69521,69519,Trib. Mill Creek,CREEK,ACT,54-466,d13a71b7-b0a7-4683-960d-7a89ae4759e3,1,431.0113315
3309,69811,69520,Trib. Mill Creek,CREEK,ACT,54-466,535ce762-10aa-41a0-b91d-915a61a3b44f,1,135.8603617
3310,69813,69810,Trib. Mill Creek,CREEK,ACT,54-466,202213b0-4290-4384-a4c1-e053db80829e,1,313.3890936
3311,69814,69812,Trib. Mill Creek,CREEK,ACT,54-466,a85d1117-8e73-47e2-b5f7-9347989db9ee,1,348.9833663
3312,23370,37009,Laurel Creek (Trib. Willamette R.),CREEK,ACT,27-462,0098269c-a58b-4b22-917f-fc084285f855,1,76.2404171
3313,37933,36821,Laurel Creek (Trib. Willamette R.),CREEK,ACT,27-462,f904c32e-3236-42ea-bd56-72c137825df7,1,47.93350549
3314,79100,79101,Laurel Creek (Trib. Willamette R.),CREEK,ACT,27-464,5d39db11-fd77-44a5-a4b1-6f6eb1cdbc53,1,13.25682885
3315,38235,79101,Pettyjohn Creek (Trib. Willamette R.),CREEK,ACT,27-464,e2ffa40b-13f0-4970-8e06-0086489d8015,1,8.622058785
3316,79102,79099,Pettyjohn Creek (Trib. Willamette R.),CREEK,ACT,27-464,e2b7aada-d28c-4b4a-8476-b1f1b4f4e7cd,1,9.302939421
3318,38332,23576,Grey Oak Brook (Trib. Willamette R.),CREEK,ACT,30-462,4b711f0a-1ca6-4302-88d7-8f064d780eaf,1,165.0173721
3320,89017,183096,South Fork Battle Creek,CREEK,ACT,,27a19d2e-e187-41b8-86a6-d40e3fc3b472,1,819.704621
3321,183096,182847,South Fork Battle Creek,CREEK,ACT,,2ea1b351-f0d7-4ad9-a872-46d05ef596db,1,1176.764369
3322,182787,183097,South Fork Battle Creek,CREEK,ACT,,992b8ce4-94f1-4b40-855b-d98b8ef9f4b1,1,481.6907118
3323,107250,37332,Goldcrest Brook (Trib. Glenn Creek),CREEK,ACT,36-482,85b45dd4-8169-4725-ab3f-c94b389a7933,1,8.480430325
3324,182786,182787,South Fork Battle Creek,CREEK,ACT,,9b9d16dc-09de-4a0f-88ad-6e0462f1fc02,1,20.86044757
3325,36789,37713,West Middle Fork Pringle Creek,CREEK,ACT,48-460,bbd1e43e-62ec-4307-9f32-ee8b4f0f74b8,1,104.9531932
3326,37341,38265,East Fork Pringle Creek,CREEK,ACT,48-464,32a716e9-a2db-459c-9f25-e4ad878fbbe7,1,66.73863323
3327,36973,37897,East Fork Pringle Creek,CREEK,ACT,48-464,c6d000c4-b469-453f-b15d-8e3b0d5bea46,1,34.01098697
3328,20586,20576,East Fork Pringle Creek,CREEK,ACT,45-466,537ba3a0-a09c-4bd0-a436-05b2d27b89ee,1,39.94970213
